Industry_code_NZSIOC,Variable_name,Value,Year,Industry_name_NZSIOC,Units
AA12,Indirect taxes,204,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Indirect taxes,204,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Indirect taxes,204,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Depreciation,616,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Depreciation,616,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Depreciation,616,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Salaries and wages paid,1210,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Salaries and wages paid,1210,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Salaries and wages paid,1210,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Redundancy and severance,0,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Redundancy and severance,0,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Redundancy and severance,0,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Purchases and other operating expenses,8599,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Purchases and other operating expenses,8599,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Purchases and other operating expenses,8599,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Non-operating expenses,89,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Non-operating expenses,89,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Non-operating expenses,89,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Opening stocks,6309,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Opening stocks,6309,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Opening stocks,6309,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Closing stocks,6465,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Closing stocks,6465,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Closing stocks,6465,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Surplus before income tax,1813,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Surplus before income tax,1813,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Surplus before income tax,1813,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Total assets,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Total assets,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Total assets,68115,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Current assets,14061,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Current assets,14061,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Current assets,14061,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Fixed tangible assets,44634,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Fixed tangible assets,44634,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Fixed tangible assets,44634,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Other assets,9420,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Other assets,9420,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Other assets,9420,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Total equity and liabilities,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Total equity and liabilities,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Total equity and liabilities,68115,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Shareholders funds or owners equity,37866,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Shareholders funds or owners equity,37866,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Shareholders funds or owners equity,37866,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Current liabilities,11837,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Current liabilities,11837,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Current liabilities,11837,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Other liabilities,18412,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Other liabilities,18412,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Other liabilities,18412,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Total income per employee count,688100,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Total income per employee count,688100,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Total income per employee count,688100,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Surplus per employee count,93900,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Surplus per employee count,93900,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Surplus per employee count,93900,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Current ratio,119,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Current ratio,119,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Current ratio,119,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Quick ratio,64,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Quick ratio,64,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Quick ratio,64,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Return on equity,5,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Return on equity,5,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Return on equity,5,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Return on total assets,3,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Return on total assets,3,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Return on total assets,3,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA12,Liabilities structure,56,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA12,Liabilities structure,56,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA12,Liabilities structure,56,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Total income,13284,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Total income,13284,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Total income,13284,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,"Sales, government funding, grants and subsidies",12381,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,"Sales, government funding, grants and subsidies",12381,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,"Sales, government funding, grants and subsidies",12381,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,"Interest, dividends and donations",222,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,"Interest, dividends and donations",222,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,"Interest, dividends and donations",222,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Non-operating income,680,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Non-operating income,680,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Non-operating income,680,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Total expenditure,11627,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Total expenditure,11627,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Total expenditure,11627,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Interest and donations,910,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Interest and donations,910,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Interest and donations,910,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Indirect taxes,204,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Indirect taxes,204,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Indirect taxes,204,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Depreciation,616,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Depreciation,616,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Depreciation,616,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Salaries and wages paid,1210,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Salaries and wages paid,1210,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Salaries and wages paid,1210,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Redundancy and severance,0,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Redundancy and severance,0,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Redundancy and severance,0,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Purchases and other operating expenses,8599,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Purchases and other operating expenses,8599,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Purchases and other operating expenses,8599,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Non-operating expenses,89,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Non-operating expenses,89,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Non-operating expenses,89,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Opening stocks,6309,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Opening stocks,6309,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Opening stocks,6309,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Closing stocks,6465,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Closing stocks,6465,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Closing stocks,6465,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Surplus before income tax,1813,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Surplus before income tax,1813,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Surplus before income tax,1813,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Total assets,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Total assets,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Total assets,68115,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Current assets,14061,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Current assets,14061,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Current assets,14061,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Fixed tangible assets,44634,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Fixed tangible assets,44634,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Fixed tangible assets,44634,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Other assets,9420,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Other assets,9420,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Other assets,9420,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Total equity and liabilities,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Total equity and liabilities,68115,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Total equity and liabilities,68115,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Shareholders funds or owners equity,37866,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Shareholders funds or owners equity,37866,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Shareholders funds or owners equity,37866,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Current liabilities,11837,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Current liabilities,11837,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Current liabilities,11837,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Other liabilities,18412,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Other liabilities,18412,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Other liabilities,18412,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Total income per employee count,688100,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Total income per employee count,688100,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Total income per employee count,688100,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Surplus per employee count,93900,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Surplus per employee count,93900,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Surplus per employee count,93900,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Current ratio,119,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Current ratio,119,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Current ratio,119,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Quick ratio,64,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Quick ratio,64,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Quick ratio,64,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Return on equity,5,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Return on equity,5,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Return on equity,5,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Return on total assets,3,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Return on total assets,3,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Return on total assets,3,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA121,Liabilities structure,56,2023,"Sheep, Beef Cattle and Grain Farming",Dollars (millions)
AA121,Liabilities structure,56,2023,"Sheep, Beef Cattle and Grain Farming",Dollars
AA121,Liabilities structure,56,2023,"Sheep, Beef Cattle and Grain Farming",Percentage
AA13,Total income,17849,2023,Dairy Cattle Farming,Dollars (millions)
AA13,Total income,17849,2023,Dairy Cattle Farming,Dollars
AA13,Total income,17849,2023,Dairy Cattle Farming,Percentage
AA13,"Sales, government funding, grants and subsidies",17209,2023,Dairy Cattle Farming,Dollars (millions)
